locus_tag,gene_name,start,end,strand,read_count,ins_index,gene_length,ins_count,function,call
STMMW_02641,sciA,304652,305707,-1,462,0.172348484848485,1056,182,conserved hypothetical pathogenicity island protein,not required
STMMW_02651,sciB,305718,306713,-1,576,0.200803212851406,996,200,type VI secretion protein,not required
STMMW_02661,sciC,306710,308593,-1,884,0.195329087048832,1884,368,type VI system protein,not required
STMMW_02671,sciD,308609,309103,-1,158,0.175757575757576,495,87,putative type VI system cytoplasmic protein,not required
STMMW_02691,sciE,309100,309924,-1,279,0.12969696969697,825,107,putative type VI secretion system protein,not required
STMMW_02701,sciF,309911,310813,-1,513,0.194905869324474,903,176,conserved hypothetical protein,not required
STMMW_02711,sciG,311181,313820,1,1320,0.188257575757576,2640,497,type VI system ATPase,not required
STMMW_02731,sciH,313920,314462,1,113,0.0791896869244936,543,43,putative type VI secretion system protein,not required
STMMW_02741,sciI,314486,315979,1,483,0.114457831325301,1494,171,type VI system secreted protein,not required
STMMW_02751,STMMW_02751,316042,316152,1,80,0.18018018018018,111,20,invasol,not required
STMMW_02771,sciJ,316165,316611,1,262,0.192393736017897,447,86,putative exported protein,not required
STMMW_02791,sciK,316865,317350,1,309,0.283950617283951,486,138,putative hemolysin-coregulated protein,not required
STMMW_02811,STMMW_02811,317655,318140,1,92,0.0843621399176955,486,41,conserved hypothetical protein,not required
STMMW_02831,STMMW_02831,318125,318508,1,19,0.0338541666666667,384,13,putative periplasmic protein,required
STMMW_02841,sciK1,318651,319136,1,199,0.218106995884774,486,106,putative hemolysin-coregulated protein,not required
STMMW_02851,sciN,319203,319739,1,95,0.0968342644320298,537,52,putative lipoprotein,not required
STMMW_02861,sciO,319743,321086,1,732,0.127232142857143,1344,171,putative type VI secretion protein,not required
STMMW_02871,sciP,321083,322387,1,440,0.144827586206897,1305,189,putative type VI system protein,not required
STMMW_02881,sciQ,322392,323165,1,382,0.147286821705426,774,114,putative inner membrane protein,not required
STMMW_02891,sciR,323356,323799,1,54,0.0540540540540541,444,24,putative shiga-like toxin A subunit,ambiguous
STMMW_02901,sciS,323833,327702,1,1505,0.163824289405685,3870,634,type VI system protein,not required
STMMW_02911,sciT,327702,328490,1,302,0.124207858048162,789,98,conserved hypothetical protein,not required
STMMW_02921,sciU,328487,328903,1,357,0.282973621103118,417,118,conserved hypothetical periplasmic protein,not required
STMMW_02931,sciV,328927,329448,1,532,0.283524904214559,522,148,conserved hypothetical pathogenicity island protein,not required
STMMW_02941,vgrS,329845,332034,1,811,0.16986301369863,2190,372,putative type VI system protein,not required
STMMW_02951,sciW,332058,332504,1,264,0.266219239373602,447,119,conserved hypothetical protein,not required
STMMW_02961,rhs,332523,336617,1,2109,0.172649572649573,4095,707,putative Rhs family protein,not required
STMMW_02971,STMMW_02971,336611,336874,1,77,0.0568181818181818,264,15,conserved hypothetical protein,ambiguous
STMMW_02981,STMMW_02981,336890,337804,1,592,0.240437158469945,915,220,,not required
STMMW_02991,sciX,337801,338247,1,52,0.0447427293064877,447,20,conserved hypothetical cytoplasmic protein,required
STMMW_03011,STMMW_03011,338431,338562,1,1,0.00757575757575758,132,1,conserved hypothetical protein,required
STMMW_03021,sciY,338765,339244,1,3,0.00625,480,3,putative phosphotriesterase (pseudogene),required
STMMW_03041,STMMW_03041,339300,339575,-1,282,0.391304347826087,276,108,hypothetical protein,not required
STMMW_03051,STMMW_03051,340016,340324,1,10,0.0258899676375405,309,8,conserved hypothetical pathogenicity island protein,required
STMMW_03061,STMMW_03061,340361,340674,-1,395,0.464968152866242,314,146,conserved hypothetical cytoplasmic protein (pseudogene),not required
STMMW_03071,STMMW_03071,340727,340924,1,245,0.444444444444444,198,88,putative transposase,not required
STMMW_03081,STMMW_03081,341004,341469,1,339,0.240343347639485,466,112,putative IS1400 transposase B (pseudogene),not required
STMMW_03091,safA,342181,342693,1,223,0.220272904483431,513,113,lipoprotein,not required
STMMW_03101,safB,342801,343514,1,486,0.298319327731092,714,213,salmonella atypical fimbria chaperone,not required
STMMW_03111,safC,343538,346048,1,1553,0.244125846276384,2511,613,salmonella atypical fimbria outer membrane usher,not required
STMMW_03121,safD,346070,346540,1,283,0.186836518046709,471,88,fimbrial structural subunit,not required
STMMW_03131,ybeJ,346946,347767,1,669,0.318734793187348,822,262,conserved hypothetical protein,not required
STMMW_03132,STMMW_03132,347892,348107,1,191,0.25,216,54,conserved hypothetical protein,not required
STMMW_03133,STMMW_03133,348248,348379,1,86,0.166666666666667,132,22,putative transposase,not required
STMMW_03151,sinR,348582,349529,1,122,0.0548523206751055,948,52,LysR-family transcriptional regulator,ambiguous
STMMW_03161,STMMW_03161,349646,349861,1,71,0.240740740740741,216,52,conserved hypothetical protein,not required
STMMW_03171,pagN,349865,350584,-1,564,0.3125,720,225,possible outer membrane adhesin,not required
STMMW_03181,sciZ,350915,351322,-1,271,0.338235294117647,408,138,probable secreted protein,not required
STMMW_03191,yafV,351693,352460,-1,219,0.12109375,768,93,possible hydrolase,not required
STMMW_03201,fadE,352569,355013,-1,1034,0.159509202453988,2445,390,possible acyl-CoA dehydrogenase,not required
STMMW_03211,gmhA,355253,355831,1,13,0.0189982728842832,579,11,phosphoheptose isomerase,required
STMMW_03221,yafJ,356044,356811,1,464,0.23046875,768,177,conserved hypothetical protein,not required
STMMW_03231,yafK,356782,357522,-1,296,0.176788124156545,741,131,putative exported protein,not required
STMMW_03241,dbh,357772,358827,1,957,0.228219696969697,1056,241,DNA polymerase IV,not required
STMMW_03251,STMMW_03251,359046,360175,1,690,0.23716814159292,1130,268,release factor H-coupled RctB family protein (pseudogene),not required
STMMW_03261,prfH,360175,360789,1,140,0.0975609756097561,615,60,putative peptide chain release factor,not required
STMMW_03271,pepD,360945,362402,-1,605,0.165294924554184,1458,241,aminoacyl-histidine dipeptidase precursor,not required
STMMW_03281,gpt,362651,363109,1,276,0.163398692810458,459,75,xanthine-guanine phosphoribosyltransferase,not required
STMMW_03291,frsA,363198,364442,1,764,0.221686746987952,1245,276,conserved hypothetical protein,not required
STMMW_03301,crl,364500,364901,1,416,0.343283582089552,402,138,curlin genes transcriptional activator,not required
STMMW_03311,phoE,364952,366004,-1,759,0.251661918328585,1053,265,outer membrane pore protein E precursor,not required
STMMW_03321,proB,366287,367390,1,926,0.109601449275362,1104,121,glutamate 5-kinase,not required
STMMW_03331,proA,367402,368652,1,356,0.139088729016787,1251,174,gamma-glutamyl phosphate reductase,not required
STMMW_03341,int,368858,369853,-1,406,0.17570281124498,996,175,BTP1 integrase,not required
STMMW_03351,xis,369898,370248,-1,208,0.193732193732194,351,68,BTP1 excisionase,not required
STMMW_03361,EaC,370259,370852,-1,500,0.28956228956229,594,172,BTP1 predicted prophage protein,not required
STMMW_03371,EaG,370924,371208,-1,160,0.196491228070175,285,56,BTP1 predicted prophage protein,not required
STMMW_03381,EaA,371201,372166,-1,643,0.230848861283644,966,223,BTP1 predicted prophage protein,not required
STMMW_03391,EaD,372177,372932,-1,287,0.16005291005291,756,121,BTP1 predicted prophage protein,not required
STMMW_03411,EaF,372932,373576,-1,210,0.148837209302326,645,96,BTP1 predicted prophage protein,not required
STMMW_03421,EaE,373573,373983,-1,477,0.291970802919708,411,120,BTP1 predicted prophage protein,not required
STMMW_03422,STMMW_03422,373980,374150,-1,117,0.187134502923977,171,32,BTP1 predicted prophage protein,not required
STMMW_03431,abc2,374161,374454,-1,194,0.197278911564626,294,58,BTP1 anti-RecBCD,not required
STMMW_03441,abc1,374501,374785,-1,190,0.308771929824561,285,88,BTP1 anti-RecBCD,not required
STMMW_03451,erf,374785,375492,-1,1168,0.507062146892655,708,359,BTP1 predicted prophage protein,not required
STMMW_03461,arf,375489,375632,-1,52,0.104166666666667,144,15,BTP1 predicted prophage protein,not required
STMMW_03471,kil,375622,375810,-1,148,0.248677248677249,189,47,BTP1 kil,not required
STMMW_03481,cIII,375791,375973,-1,156,0.300546448087432,183,55,BTP1 regulatory protein cIII,not required
STMMW_03491,STMMW_03491,376060,376206,-1,23,0.102040816326531,147,15,BTP1 predicted prophage protein,not required
STMMW_03501,STMMW_03501,376267,376566,-1,765,0.65,300,195,BTP1 predicted prophage protein,not required
STMMW_03511,ral,376606,376806,-1,177,0.308457711442786,201,62,BTP1 antirestriction protein,not required
STMMW_03521,N,376885,377217,-1,166,0.252252252252252,333,84,BTP1 antitermination protein,not required
STMMW_03522,STMMW_03522,377620,377790,1,59,0.175438596491228,171,30,BTP1 predicted prophage protein,not required
STMMW_03531,st313td,377826,378749,-1,861,0.375541125541126,924,347,BTP1 putative virulence associated protein,not required
STMMW_03541,cI,378838,379563,-1,83,0.0633608815426997,726,46,BTP1 repressor protein cI,ambiguous
STMMW_03551,cro,379638,379853,1,141,0.287037037037037,216,62,BTP1 antirepressor protein,not required
STMMW_03561,cII,379964,380245,1,160,0.230496453900709,282,65,BTP1 transcriptioanl activator cII,not required
STMMW_03571,O,380419,381252,1,347,0.184652278177458,834,154,BTP1 replication protein,not required
STMMW_03581,P,381249,382625,1,732,0.16557734204793,1377,228,BTP1 replication associated protein,not required
STMMW_03582,STMMW_03582,382622,382891,1,219,0.292592592592593,270,79,BTP1 predicted prophage protein,not required
STMMW_03601,STMMW_03601,382963,383235,1,349,0.413919413919414,273,113,BTP1 predicted prophage protein,not required
STMMW_03602,STMMW_03602,383245,383454,1,237,0.39047619047619,210,82,BTP1 predicted prophage protein,not required
STMMW_03611,STMMW_03611,383451,383759,1,140,0.255663430420712,309,79,BTP1 predicted prophage protein,not required
STMMW_03621,STMMW_03621,383756,383950,1,140,0.215384615384615,195,42,BTP1 predicted prophage protein,not required
STMMW_03631,ninB,383907,384353,1,331,0.272930648769575,447,122,BTP1 predicted prophage protein,not required
STMMW_03641,ninE,384490,384672,1,86,0.19672131147541,183,36,BTP1 predicted prophage protein,not required
STMMW_03651,ninF,384669,384839,1,179,0.263157894736842,171,45,BTP1 predicted prophage protein,not required
STMMW_03661,ninG,384832,385443,1,336,0.223856209150327,612,137,BTP1 predicted prophage protein,not required
STMMW_03671,ninY,385440,385664,1,85,0.16,225,36,BTP1 predicted prophage protein,not required
STMMW_03681,STMMW_03681,385661,385864,1,172,0.323529411764706,204,66,BTP1 predicted prophage protein,not required
STMMW_03691,Q,386021,386539,1,422,0.192678227360308,519,100,BTP1 antiterminator protein,not required
STMMW_03711,S,387004,387207,1,142,0.343137254901961,204,70,BTP1 holin,not required
STMMW_03721,R,387179,387682,1,439,0.285714285714286,504,144,BTP1 lysozyme,not required
STMMW_03731,Rz,387735,388208,1,320,0.251054852320675,474,119,BTP1 lysis associated membrane protein,not required
STMMW_03741,rha,388358,388963,1,423,0.265676567656766,606,161,BTP1 predicted prophage protein,not required
STMMW_03751,pid,389225,389539,-1,476,0.498412698412698,315,157,BTP1 P22 instigator of dgo-expression,not required
STMMW_03761,STMMW_03761,389793,390035,1,325,0.39917695473251,243,97,BTP1 predicted prophage protein,not required
STMMW_03762,STMMW_03762,390037,390216,1,141,0.372222222222222,180,67,BTP1 hypothetical protein,not required
STMMW_03771,STMMW_03771,390240,390728,1,550,0.3640081799591,489,178,BTP1 terminase small subunit,not required
STMMW_03781,STMMW_03781,390706,392205,1,1350,0.299333333333333,1500,449,BTP1 terminase large subunit,not required
STMMW_03791,STMMW_03791,392205,394382,1,2891,0.382460973370064,2178,833,BTP1 portal protein,not required
STMMW_03801,STMMW_03801,394396,395307,1,926,0.31359649122807,912,286,BTP1 scaffolding protein,not required
STMMW_03811,STMMW_03811,395307,396599,1,1540,0.37277648878577,1293,482,BTP1 coat protein,not required
STMMW_03821,STMMW_03821,396640,397200,1,742,0.361853832442068,561,203,BTP1 predicted prophage protein,not required
STMMW_03831,STMMW_03831,397184,397684,1,482,0.337325349301397,501,169,BTP1 DNA stabilization protein,not required
STMMW_03841,STMMW_03841,397677,399062,1,1644,0.336219336219336,1386,466,BTP1 packaged DNA stabilization protein,not required
STMMW_03851,STMMW_03851,399066,399767,1,828,0.36039886039886,702,253,BTP1 packaged DNA stabilization and needle protein,not required
STMMW_03861,STMMW_03861,399767,400222,1,384,0.282894736842105,456,129,BTP1 head assembly protein,not required
STMMW_03871,STMMW_03871,400225,400914,1,820,0.334782608695652,690,231,BTP1 DNA transfer protein,not required
STMMW_03881,STMMW_03881,400924,402294,1,976,0.279358132749818,1371,383,BTP1 DNA transfer protein,not required
STMMW_03891,STMMW_03891,402294,404261,1,1124,0.226626016260163,1968,446,BTP1 DNA tranfer protein,not required
STMMW_03901,STMMW_03901,404417,406402,1,2878,0.405840886203424,1986,806,BTP1 tail spike protein,not required
STMMW_03911,gtrC,406442,408364,-1,865,0.258450338013521,1923,497,BTP1Â  O-antigen acetyltransferase,not required
STMMW_03921,gtrA,408436,408711,-1,251,0.427536231884058,276,118,BTP1 bactoprenol-linked glucose transferase,not required
STMMW_03931,STMMW_03931,408985,409230,-1,138,0.223577235772358,246,55,BTP1 predicted prophage protein,not required
STMMW_03941,STMMW_03941,409694,410494,-1,489,0.247191011235955,801,198,putative IS3 transposase,not required
STMMW_03951,dhaF,410412,411126,1,248,0.135664335664336,715,97,glycerol dehydratase reactivation factor large subunit (pseudogene),not required
STMMW_03971,STMMW_03971,411236,411559,1,160,0.179012345679012,324,58,conserved hypothetical protein,not required
STMMW_03981,STMMW_03981,411900,413138,1,386,0.162227602905569,1239,201,putative permease/MSF transporter,not required
STMMW_03991,leuC2,413270,414691,1,580,0.184247538677918,1422,262,3-isopropylmalate dehydratase large subunit 2 (ec 4.2.1.33) (isopropylmalate isomerase 2) (alpha-ipm isomerase 2) (ipmi 2). 3-isopropylmalate dehydratase large subunit 2 (ec 4.2.1.33) (isopropylmalate isomerase 2) (alpha-ipm isomerase 2) (ipmi 2),not required
STMMW_04001,leuD2,414693,415319,1,108,0.076555023923445,627,48,3-isopropylmalate dehydratase small subunit 2 (ec 4.2.1.33) (isopropylmalate isomerase 2) (alpha-ipm isomerase 2) (ipmi 2),ambiguous
STMMW_04011,STMMW_04011,415334,416212,1,252,0.130830489192264,879,115,putative fumarylacetoacetate (faa) hydrolase,not required
STMMW_04021,STMMW_04021,416212,417126,1,311,0.145355191256831,915,133,putative hydrolase or acyltransferase,not required
STMMW_04031,STMMW_04031,417160,418125,1,718,0.233954451345756,966,226,putative LysR family transcriptional regulator,not required
STMMW_04041,STMMW_04041,418070,418342,-1,272,0.274725274725275,273,75,conserved hypothetical protein,not required
STMMW_04051,STMMW_04051,419033,419431,1,10,0.0225563909774436,399,9,probable secreted protein,required
STMMW_04061,stbE,419478,420236,-1,375,0.247694334650856,759,188,fimbrial chaperone protein,not required
STMMW_04071,stbD,420202,421527,-1,1182,0.337858220211161,1326,448,putative fimbrial protein,not required
STMMW_04081,stbC,421532,424099,-1,824,0.136682242990654,2568,351,outer membrane fimbrial usher protein,not required
STMMW_04091,stbB,424083,424844,-1,238,0.0905511811023622,762,69,fimbrial chaperone protein,not required
STMMW_04101,stbA,424906,425442,-1,308,0.238361266294227,537,128,probable fimbrial protein,not required
STMMW_04111,STMMW_04111,426076,426840,1,57,0.0405228758169935,765,31,possible transmembrane regulator,required
STMMW_04121,STMMW_04121,426813,427313,1,65,0.0698602794411178,501,35,putative periplasmic protein,ambiguous
STMMW_04131,STMMW_04131,427613,429187,1,1543,0.336507936507937,1575,530,putative rtn protein,not required
STMMW_04141,STMMW_04141,429287,430030,1,438,0.151881720430108,744,113,possible transmembrane regulator,not required
STMMW_04151,STMMW_04151,430003,430491,1,146,0.114519427402863,489,56,putative exported protein,not required
STMMW_04161,STMMW_04161,430893,431417,1,33,0.0361904761904762,525,19,possible outer membrane protein,required
STMMW_04171,STMMW_04171,431561,432202,1,58,0.059190031152648,642,38,possible transcriptionl regulator,ambiguous
STMMW_04181,STMMW_04181,432213,432437,1,112,0.293333333333333,225,66,probable secreted protein,not required
STMMW_04191,STMMW_04191,432495,432854,1,193,0.25,360,90,probable lipoprotein,not required
STMMW_04201,STMMW_04201,432924,434435,-1,587,0.142195767195767,1512,215,putative outer membrane efflux lipoprotein,not required
