"locus_tag","Molecule","FDR","logFC","gene_name","genefunc","COG","description","theme"
"SL1344_0204","Chromosome",0.559701148762433,-0.675730809482229,"clcA","Probably acts as an electrical shunt for an outwardly- directed proton pump that is linked to amino acid decarboxylation, as part of the extreme acid resistance (XAR) response","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_0206","Chromosome",0.746909333217013,-0.464732715717858,"yadS","UPF0126 domain","S","Function Unknown","Poorly characterised"
"SL1344_0207","Chromosome",0.87172312100873,0.336259479972316,"btuF","Part of the ABC transporter complex BtuCDF involved in vitamin B12 import. Binds vitamin B12 and delivers it to the periplasmic surface of BtuC","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_0209","Chromosome",0.872892994688796,0.327954513387407,"dgt","dGTPase preferentially hydrolyzes dGTP over the other canonical NTPs","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_0210","Chromosome",2.91e-38,-15,"htrA","Trypsin","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling"
"SL1344_0211","Chromosome",0.894185146386201,-0.250675333650679,"cdaR","Putative sugar diacid recognition","KT","Transcription;Signal transduction mechanisms","Information storage and processing;Cellular processes and signaling"
"SL1344_0213","Chromosome",0.798998509238145,0.441113410680857,"SL1344_0213","Sugar (and other) transporter","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_0214","Chromosome",0.604322905633089,0.667929787107131,"dapD","Tetrahydrodipicolinate N-succinyltransferase N-terminal","E","Amino acid transport and metabolism","Metabolism"
"SL1344_0231","Chromosome",1.3e-11,-4.67172926768985,"rnhB","Endonuclease that specifically degrades the RNA of RNA- DNA hybrids","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_0234","Chromosome",0.851982716807599,0.359145788401991,"SL1344_0234","Repeats in polycystic kidney disease 1 (PKD1) and other proteins","MU","Cell wall/membrane/envelop biogenesis; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_0235","Chromosome",0.521704298279208,0.800067497660931,"ldcC","Orn/Lys/Arg decarboxylase, N-terminal domain","E","Amino acid transport and metabolism","Metabolism"
"SL1344_0236","Chromosome",0.933702679080774,0.211993192347077,"yaeR","Glyoxalase-like domain","E","Amino acid transport and metabolism","Metabolism"
"SL1344_0241","Chromosome",0.0993733365287525,1.5469637901196,"yaeJ","RF-1 domain","J"," Translation, ribosomal structure and biogenesis","Information storage and processing"
"SL1344_0247","Chromosome",0.773732354927336,-0.422971551669764,"yaeE","Binding-protein-dependent transport system inner membrane component","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_0248","Chromosome",0.0915793188897855,-1.25408142730841,"abc","Part of the ABC transporter complex MetNIQ involved in methionine import. Responsible for energy coupling to the transport system","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_0250","Chromosome",0.873030480524601,-0.355514903326031,"dkgB","Catalyzes the reduction of 2,5-diketo-D-gluconic acid","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_0251","Chromosome",0.528321799978863,0.984712310860586,"yafC","LysR substrate binding domain","K","Transcription","Information storage and processing"
"SL1344_0252","Chromosome",0.520851389577237,0.758758588739349,"SL1344_0252","Uncharacterised MFS-type transporter YbfB","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_0253","Chromosome",0.917196047890508,-0.220722111056113,"yafD","Endonuclease/Exonuclease/phosphatase family","S","Function Unknown","Poorly characterised"
"SL1344_0254","Chromosome",0.804518465547991,-0.457438084626207,"yafE","Putative S-adenosyl-L-methionine-dependent methyltransferase","Q","Secondary metabolites biosynthesis, transport, and catabolism","Metabolism"
"SL1344_0255","Chromosome",0.701490795765484,-0.770716240866183,"dniR","Transglycosylase SLT domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_0256","Chromosome",0.216190627545465,1.11053415690581,"gloB","Thiolesterase that catalyzes the hydrolysis of S-D- lactoyl-glutathione to form glutathione and D-lactic acid","S","Function Unknown","Poorly characterised"
"SL1344_0257","Chromosome",0.735925839473812,-0.461673714754156,"yafS","Methyltransferase domain","Q","Secondary metabolites biosynthesis, transport, and catabolism","Metabolism"
"SL1344_0260","Chromosome",0.285666661021191,1.04236247734669,"sciA","Type VI secretion-associated protein, impa family","S","Function Unknown","Poorly characterised"
"SL1344_0261","Chromosome",0.662085910197533,0.626566053627706,"sciB","Pfam:T6SS_VasB","S","Function Unknown","Poorly characterised"
"SL1344_0262","Chromosome",0.409012955810051,0.907960353123525,"sciC","Pfam:T6SS_VipB","S","Function Unknown","Poorly characterised"
"SL1344_0263","Chromosome",0.0683857067358122,1.43630186968786,"sciD","Gene 25-like lysozyme","S","Function Unknown","Poorly characterised"
"SL1344_0264","Chromosome",0.83085439579801,0.390343299527611,"sciE","ImpE protein","S","Function Unknown","Poorly characterised"
"SL1344_0265","Chromosome",0.83085439579801,-0.344684474641172,"sciF","-","-","no category","no theme"
"SL1344_0266","Chromosome",0.16806929194991,-1.14004691312401,"sciG","AAA domain (Cdc48 subfamily)","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling"
"SL1344_0268","Chromosome",0.459696504451846,0.889811293976475,"sciI","Type VI secretion protein, EvpB/VC_A0108, tail sheath","S","Function Unknown","Poorly characterised"
"SL1344_0270","Chromosome",0.634199848083226,0.639792341391721,"sciJ","conserved hypothetical protein (SPI-6 associated)",NA,"no category","no theme"
"SL1344_0271","Chromosome",0.348058907391018,-0.866706441476936,"sciK","Type VI secretion system effector, Hcp","S","Function Unknown","Poorly characterised"
"SL1344_0272","Chromosome",0.464379993682238,0.808375631481583,"SL1344_0272","Type VI secretion system (T6SS), amidase effector protein 4","S","Function Unknown","Poorly characterised"
"SL1344_0273","Chromosome",0.189524173833347,1.16942682819814,"SL1344_0273","Type VI secretion system (T6SS), amidase immunity protein","S","Function Unknown","Poorly characterised"
"SL1344_0275","Chromosome",0.902772497267911,0.3919703252238,"sciN","Type VI secretion lipoprotein, VasD, EvfM, TssJ, VC_A0113","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_0276","Chromosome",0.51959333200349,-0.748729699049135,"sciO","Bacterial Type VI secretion, VC_A0110, EvfL, ImpJ, VasE","S","Function Unknown","Poorly characterised"
"SL1344_0278","Chromosome",0.23712970862046,1.08457387432401,"sciQ","-","-","no category","no theme"
"SL1344_0279","Chromosome",0.860730192547381,0.375372353399877,"sciR","-","-","no category","no theme"
"SL1344_0280","Chromosome",0.702448018485955,-0.52707616273294,"sciS","type VI secretion protein","N","Cell motility","Cellular processes and signaling"
"SL1344_0283","Chromosome",0.345784738047922,0.937058961051756,"sciV","Protein of unknown function (DUF2778)","S","Function Unknown","Poorly characterised"
"SL1344_0284","Chromosome",0.396965959271775,0.974907645150509,"vgrS","Phage late control gene D protein (GPD)","S","Function Unknown","Poorly characterised"
"SL1344_0285","Chromosome",0.684906473741655,0.589744579128648,"sciW","DcrB","S","Function Unknown","Poorly characterised"
"SL1344_0286","Chromosome",0.621990450037375,-0.696946482784393,"SL1344_0286","RHS protein","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_0286B","Chromosome",0.252423214960203,1.07420665864357,"SL1344_0286B","COG3209 Rhs family protein","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_0292","Chromosome",0.0874109710851116,-1.21887020758706,"SL1344_0292","Toxin SymE, type I toxin-antitoxin system","S","Function Unknown","Poorly characterised"
"SL1344_0295","Chromosome",0.616489585891338,0.661246583573667,"safA","Saf-pilin pilus formation protein","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_0296","Chromosome",0.964553016233419,0.190716148938754,"safB","Pili assembly chaperone PapD, C-terminal domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_0298","Chromosome",0.442454339465587,-0.808796104802657,"safD","Enterobacteria AfaD invasin protein","S","Function Unknown","Poorly characterised"
"SL1344_0299","Chromosome",0.302683368717675,1.02363813885153,"ybeJ","Polysaccharide deacetylase","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_0300","Chromosome",0.623444060048451,0.651357716192467,"sinR","LysR substrate binding domain","K","Transcription","Information storage and processing"
"SL1344_0301","Chromosome",0.964553016233419,0.134625355154723,"SL1344_0301","conserved hypothetical protein (SPI-6 associated)",NA,"no category","no theme"
"SL1344_0303","Chromosome",0.0155872721067212,-1.83938587124262,"sciZ","COG3678 P pilus assembly Cpx signaling pathway, periplasmic inhibitor zinc-resistance associated protein","NPTU","Cell motility;Inorganic ion transport and metabolism;Signal transduction mechanisms; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling;Metabolism"
"SL1344_0304","Chromosome",0.65696636340367,0.614483060669841,"yafV","Carbon-nitrogen hydrolase","S","Function Unknown","Poorly characterised"
"SL1344_0305","Chromosome",0.321103760177154,-0.893380266977634,"fadE","Domain of unknown function (DUF1974)","I","Lipid transport and metabolism","Metabolism"
"SL1344_0307","Chromosome",0.572667779962484,0.715798814376012,"yafJ","Glutamine amidotransferases class-II","S","Function Unknown","Poorly characterised"
"SL1344_0309","Chromosome",0.669711029669757,0.606596541703595,"dbh","Poorly processive, error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks, which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by PolIV. Exhibits no 3'-5' exonuclease (proofreading) activity. May be involved in translesional synthesis, in conjunction with the beta clamp from PolIII","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_0310","Chromosome",0.91759856428355,0.253711535874745,"SL1344_0310","tRNA-splicing ligase RtcB","S","Function Unknown","Poorly characterised"
"SL1344_0311","Chromosome",0.972521121038195,0.359406966799411,"prfH","RF-1 domain","J"," Translation, ribosomal structure and biogenesis","Information storage and processing"
"SL1344_0312","Chromosome",0.926605708541605,-0.185674664287845,"pepD","Peptidase dimerisation domain","E","Amino acid transport and metabolism","Metabolism"
"SL1344_0313","Chromosome",0.919626376702981,0.395910386440196,"gpt","Acts on guanine, xanthine and to a lesser extent hypoxanthine","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_0314","Chromosome",0.473345657555649,0.821041667075577,"frsA","Displays esterase activity toward pNP-butyrate","S","Function Unknown","Poorly characterised"
"SL1344_0316","Chromosome",0.971221494422869,-0.0805010001203898,"phoE","Belongs to the Gram-negative porin family","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_0317","Chromosome",0.304897197712274,-0.910912002681978,"proB","Catalyzes the transfer of a phosphate group to glutamate to form L-glutamate 5-phosphate","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_0318","Chromosome",0.000304703137645328,-2.17592691081806,"proA","Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate","E","Amino acid transport and metabolism","Metabolism"
"SL1344_0320","Chromosome",0.704923777292671,-0.514076079062661,"dhaF","glycerol dehydratase","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling"
"SL1344_0323","Chromosome",0.0954548075009419,-1.21019924912215,"SL1344_0323","Sugar (and other) transporter","EGP","Amino acid transport and metabolism;Carbohydrate transport and metabolism;Inorganic ion transport and metabolism","Metabolism"
"SL1344_0324","Chromosome",0.61843056423842,0.655760648901104,"leuC2","Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate","E","Amino acid transport and metabolism","Metabolism"
"SL1344_0325","Chromosome",0.969672634696225,0.126773336752033,"leuD2","Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate","E","Amino acid transport and metabolism","Metabolism"
"SL1344_0326","Chromosome",0.60314213251011,-0.611084324465434,"SL1344_0326","Fumarylacetoacetate (FAA) hydrolase family","Q","Secondary metabolites biosynthesis, transport, and catabolism","Metabolism"
"SL1344_0327","Chromosome",0.97553951190047,0.13652686733068,"SL1344_0327","Alpha beta hydrolase","S","Function Unknown","Poorly characterised"
"SL1344_0328","Chromosome",0.927386940571896,-0.187686638619921,"SL1344_0328","LysR substrate binding domain","K","Transcription","Information storage and processing"
