Node_1_oma_id,Node_1_gene_name,Node_1_old_locus_tag,Node_1_new_locus_tag,Node_1_new_kegg_id,Node_2_oma_id,Node_2_gene_name,Node_2_old_locus_tag,Node_2_new_locus_tag,Node_2_new_kegg_id,Node_1_orthology_group_id,Node_2_orthology_group_id,Int_source,Strain,Layer,MI-score,Interaction_detection_method
SALTS02831,sirC,SL1344_2847,SL1344_RS14845,-,SALTS00269,SL1344_0270,SL1344_0270,SL1344_RS01395,-,OMA02430,OMA04458,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS00814,SL1344_0820,SL1344_0820,SL1344_RS04270,sey:SL1344_0820,OMA04467,OMA02408,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02831,sirC,SL1344_2847,SL1344_RS14845,-,SALTS02715,SL1344_2729,SL1344_2729,SL1344_RS14210,-,OMA02430,OMA00302,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04218,SL1344_4251,SL1344_4251,SL1344_RS22150,-,SALTS02715,SL1344_2729,SL1344_2729,SL1344_RS14210,-,OMA02510,OMA00302,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS02715,SL1344_2729,SL1344_2729,SL1344_RS14210,-,OMA03508,OMA00302,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS02715,SL1344_2729,SL1344_2729,SL1344_RS14210,-,OMA04394,OMA00302,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS02715,SL1344_2729,SL1344_2729,SL1344_RS14210,-,OMA04467,OMA00302,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00565,SL1344_0568,SL1344_0568,SL1344_RS02930,-,SALTS02737,SL1344_2752,SL1344_2752,SL1344_RS14325,-,OMA03830,OMA00329,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00889,lrp,SL1344_0897,SL1344_RS04660,-,SALTS02732,SL1344_2746,SL1344_2746,SL1344_RS14300,-,OMA04295,OMA01056,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00566,SL1344_0569,SL1344_0569,SL1344_RS02935,-,SALTS02732,SL1344_2746,SL1344_2746,SL1344_RS14300,-,OMA05046,OMA01056,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04411,hypT,SL1344_4442,SL1344_RS23145,-,SALTS02716,SL1344_2730,SL1344_2730,SL1344_RS14215,-,OMA02349,OMA01172,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS02724,SL1344_2738,SL1344_2738,SL1344_RS14255,-,OMA03507,OMA01359,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01365,slyA,SL1344_1376,SL1344_RS07175,-,SALTS02724,SL1344_2738,SL1344_2738,SL1344_RS14255,-,OMA04566,OMA01359,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03447,ompR,SL1344_3469,SL1344_RS18070,-,SALTS02712,SL1344_2726,SL1344_2726,SL1344_RS14195,-,OMA03233,OMA01393,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS02712,SL1344_2726,SL1344_2726,SL1344_RS14195,-,OMA05381,OMA01393,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS02713,SL1344_2727,SL1344_2727,SL1344_RS14200,-,OMA03508,OMA02683,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS02713,SL1344_2727,SL1344_2727,SL1344_RS14200,-,OMA04394,OMA02683,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS02713,SL1344_2727,SL1344_2727,SL1344_RS14200,-,OMA04467,OMA02683,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS02720,SL1344_2734,SL1344_2734,SL1344_RS14235,-,OMA03616,OMA04203,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01393,rstA,SL1344_1405,SL1344_RS07330,-,SALTS02718,SL1344_2732,SL1344_2732,SL1344_RS14225,-,OMA03205,OMA05003,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01393,rstA,SL1344_1405,SL1344_RS07330,-,SALTS02719,SL1344_2733,SL1344_2733,SL1344_RS14230,-,OMA03205,OMA05382,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04218,SL1344_4251,SL1344_4251,SL1344_RS22150,-,SALTS02714,SL1344_2728,SL1344_2728,SL1344_RS14205,-,OMA02510,OMA05803,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS02714,SL1344_2728,SL1344_2728,SL1344_RS14205,-,OMA03508,OMA05803,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS02714,SL1344_2728,SL1344_2728,SL1344_RS14205,-,OMA04394,OMA05803,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS02714,SL1344_2728,SL1344_2728,SL1344_RS14205,-,OMA04467,OMA05803,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02831,sirC,SL1344_2847,SL1344_RS14845,-,SALTS04419,SL1344_4449,SL1344_4449,SL1344_RS23185,-,OMA02430,OMA04181,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS02866,SL1344_2882,SL1344_2882,SL1344_RS15025,-,OMA03453,OMA05138,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02228,rcsB,SL1344_2239,SL1344_RS11655,-,SALTS03028,SL1344_3043,SL1344_3043,SL1344_RS15870,-,OMA03395,OMA02678,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS04384,idnK,SL1344_4415,SL1344_RS23005,sey:SL1344_4415,OMA03616,OMA04061,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04495,arcA,SL1344_4525,SL1344_RS23585,-,SALTS04386,SALTS_Chromosome.4401,SALTS_Chromosome.4401,SALTS_Chromosome.4401,-,OMA03240,OMA05389,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS00066,carA,SL1344_0067,SL1344_RS00335,sey:SL1344_0067,OMA03508,OMA01516,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS01667,SL1344_1679,SL1344_1679,SL1344_RS08730,-,OMA03508,OMA03579,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00116,leuO,SL1344_0115,SL1344_RS00585,-,SALTS00948,SL1344_0957,SL1344_0957,SL1344_RS04970,-,OMA01895,OMA05711,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00539,fimY,SL1344_0543,SL1344_RS02790,-,SALTS00948,SL1344_0957,SL1344_0957,SL1344_RS04970,-,OMA03197,OMA05711,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00539,fimY,SL1344_0543,SL1344_RS02790,-,SALTS02803,norR,SL1344_2819,SL1344_RS14705,-,OMA03197,OMA00751,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS01559,hrpA,SL1344_1571,SL1344_RS08175,-,OMA05381,OMA00021,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02228,rcsB,SL1344_2239,SL1344_RS11655,-,SALTS02537,SL1344_2551,SL1344_2551,SL1344_RS13260,-,OMA03395,OMA02687,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03273,rpoN,SL1344_3292,SL1344_RS17150,-,SALTS02564,gogA,SL1344_2577,SL1344_RS13400,-,OMA00842,OMA03333,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02228,rcsB,SL1344_2239,SL1344_RS11655,-,SALTS02536,SL1344_2550,SL1344_2550,SL1344_RS13255,-,OMA03395,OMA03849,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02228,rcsB,SL1344_2239,SL1344_RS11655,-,SALTS02538,SL1344_2552,SL1344_2552,SL1344_RS13265,-,OMA03395,OMA00207,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00116,leuO,SL1344_0115,SL1344_RS00585,-,SALTS04472,SL1344_4502,SL1344_4502,SL1344_RS23470,-,OMA01895,OMA03450,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS04472,SL1344_4502,SL1344_4502,SL1344_RS23470,-,OMA03453,OMA03450,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS04472,SL1344_4502,SL1344_4502,SL1344_RS23470,-,OMA03507,OMA03450,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS03734,SL1344_3760,SL1344_3760,SL1344_RS19530,-,OMA03508,OMA02904,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01314,SL1344_1325,SL1344_1325,SL1344_RS06910,-,SALTS02101,sseK2,SL1344_2113,SL1344_RS10980,-,OMA03568,OMA01787,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS02101,sseK2,SL1344_2113,SL1344_RS10980,-,OMA04467,OMA01787,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS02101,sseK2,SL1344_2113,SL1344_RS10980,-,OMA05381,OMA01787,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS03880,SL1344_3908,SL1344_3908,SL1344_RS20330,-,OMA03507,OMA04431,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04218,SL1344_4251,SL1344_4251,SL1344_RS22150,-,SALTS02422,eutS,SL1344_2433,SL1344_RS12680,-,OMA02510,OMA05176,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS00988,pepN,SL1344_0997,SL1344_RS05190,sey:SL1344_0997,OMA03508,OMA00096,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00539,fimY,SL1344_0543,SL1344_RS02790,-,SALTS02616,aroF,SL1344_2628,SL1344_RS13700,sey:SL1344_2628,OMA03197,OMA01757,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00566,SL1344_0569,SL1344_0569,SL1344_RS02935,-,SALTS00562,SL1344_0565,SL1344_0565,SL1344_RS02915,-,OMA05046,OMA04533,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS00986,SL1344_0995,SL1344_0995,SL1344_RS05180,-,OMA03508,OMA03294,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03273,rpoN,SL1344_3292,SL1344_RS17150,-,SALTS00562,SL1344_0565,SL1344_0565,SL1344_RS02915,-,OMA00842,OMA04533,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS04119,SL1344_4150,SL1344_4150,SL1344_RS21635,-,OMA03508,OMA05948,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01314,SL1344_1325,SL1344_1325,SL1344_RS06910,-,SALTS04022,SL1344_4052,SL1344_4052,SL1344_RS21080,-,OMA03568,OMA01996,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04411,hypT,SL1344_4442,SL1344_RS23145,-,SALTS04319,iolT2,SL1344_4352,SL1344_RS22690,-,OMA02349,OMA00834,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00539,fimY,SL1344_0543,SL1344_RS02790,-,SALTS01473,SL1344_1485,SL1344_1485,SL1344_RS07745,-,OMA03197,OMA01963,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS04321,iolA,SL1344_4354,SL1344_RS22700,-,OMA04467,OMA00734,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00565,SL1344_0568,SL1344_0568,SL1344_RS02930,-,SALTS04334,iolH,SL1344_4366,SL1344_RS22760,-,OMA03830,OMA02232,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS04323,reiD,SL1344_4355,SL1344_RS22705,-,OMA04467,OMA02702,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS04320,iolB,SL1344_4353,SL1344_RS22695,-,OMA04467,OMA02734,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00565,SL1344_0568,SL1344_0568,SL1344_RS02930,-,SALTS04333,iolI2,SL1344_4365,SL1344_RS22755,-,OMA03830,OMA02798,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00346,golS,SL1344_0349,SL1344_RS01810,-,SALTS02711,SL1344_2725,SL1344_2725,SL1344_RS14190,-,OMA04412,OMA03621,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS02711,SL1344_2725,SL1344_2725,SL1344_RS14190,-,OMA04467,OMA03621,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01393,rstA,SL1344_1405,SL1344_RS07330,-,SALTS02051,SL1344_2063,SL1344_2063,SL1344_RS10730,sey:SL1344_2063,OMA03205,OMA01738,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS02866,SL1344_2882,SL1344_2882,SL1344_RS15025,-,OMA03507,OMA05138,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00565,SL1344_0568,SL1344_0568,SL1344_RS02930,-,SALTS02866,SL1344_2882,SL1344_2882,SL1344_RS15025,-,OMA03830,OMA05138,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00539,fimY,SL1344_0543,SL1344_RS02790,-,SALTS01472,SL1344_1484,SL1344_1484,SL1344_RS07740,-,OMA03197,OMA00806,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS03424,bigA,SL1344_3445,SL1344_RS17950,-,OMA03507,OMA00008,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS04471,SL1344_4501,SL1344_4501,SL1344_RS23465,-,OMA03453,OMA03443,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01579,fnr,SL1344_1591,SL1344_RS08285,-,SALTS04472,SL1344_4502,SL1344_4502,SL1344_RS23470,-,OMA02723,OMA03450,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS04472,SL1344_4502,SL1344_4502,SL1344_RS23470,-,OMA03616,OMA03450,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00889,lrp,SL1344_0897,SL1344_RS04660,-,SALTS04472,SL1344_4502,SL1344_4502,SL1344_RS23470,-,OMA04295,OMA03450,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03313,argR,SL1344_3332,SL1344_RS17355,-,SALTS04472,SL1344_4502,SL1344_4502,SL1344_RS23470,-,OMA04449,OMA03450,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS04472,SL1344_4502,SL1344_4502,SL1344_RS23470,-,OMA04467,OMA03450,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS04123,SL1344_4154,SL1344_4154,SL1344_RS21655,-,OMA03508,OMA05374,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS00179,SL1344_0179,SL1344_0179,SL1344_RS00905,-,OMA03508,OMA04482,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS03879,SL1344_3907,SL1344_3907,SL1344_RS20325,-,OMA03507,OMA04827,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS01910,ompS1,SL1344_1923,SL1344_RS09975,-,OMA03507,OMA01416,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00539,fimY,SL1344_0543,SL1344_RS02790,-,SALTS00376,psiF,SL1344_0379,SL1344_RS01965,-,OMA03197,OMA05212,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00565,SL1344_0568,SL1344_0568,SL1344_RS02930,-,SALTS01472,SL1344_1484,SL1344_1484,SL1344_RS07740,-,OMA03830,OMA00806,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS04118,SL1344_4149,SL1344_4149,SL1344_RS21630,-,OMA03508,OMA00853,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS04117,SL1344_4148,SL1344_4148,SL1344_RS21625,-,OMA03508,OMA04088,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS04120,SL1344_4151,SL1344_4151,SL1344_RS21640,-,OMA03508,OMA04478,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00565,SL1344_0568,SL1344_0568,SL1344_RS02930,-,SALTS01473,SL1344_1485,SL1344_1485,SL1344_RS07745,-,OMA03830,OMA01963,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS03248,folP,SL1344_3266,SL1344_RS17015,sey:SL1344_3266,OMA03453,OMA02679,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03273,rpoN,SL1344_3292,SL1344_RS17150,-,SALTS01116,SL1344_1125,SL1344_1125,SL1344_RS05860,-,OMA00842,OMA05741,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04411,hypT,SL1344_4442,SL1344_RS23145,-,SALTS01116,SL1344_1125,SL1344_1125,SL1344_RS05860,-,OMA02349,OMA05741,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01393,rstA,SL1344_1405,SL1344_RS07330,-,SALTS04127,SL1344_4158,SL1344_4158,SL1344_RS21675,-,OMA03205,OMA05706,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS00327,SL1344_0330,SL1344_0330,SL1344_RS01715,-,OMA03507,OMA04723,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01314,SL1344_1325,SL1344_1325,SL1344_RS06910,-,SALTS01582,SL1344_1594,SL1344_1594,SL1344_RS08300,-,OMA03568,OMA01631,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS02914,SL1344_2929,SL1344_2929,SL1344_RS15260,-,OMA05327,OMA02805,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01314,SL1344_1325,SL1344_1325,SL1344_RS06910,-,SALTS00982,sseI,SL1344_0991,SL1344_RS05160,-,OMA03568,OMA02023,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS01188,SL1344_1200,SL1344_1200,SL1344_RS06280,-,OMA03507,OMA03543,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00346,golS,SL1344_0349,SL1344_RS01810,-,SALTS00294,SL1344_0295,SL1344_0295,SL1344_RS01525,-,OMA04412,OMA04207,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04366,arcA,SL1344_4397,SL1344_RS22915,sey:SL1344_4397,SALTS02503,SL1344_2516,SL1344_2516,SL1344_RS13090,sey:SL1344_2516,OMA01319,OMA01586,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02228,rcsB,SL1344_2239,SL1344_RS11655,-,SALTS02588,SL1344_2600,SL1344_2600,SL1344_RS13540,-,OMA03395,OMA01267,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00105,araC,SL1344_0104,SL1344_RS00525,-,SALTS04030,ptsP,SL1344_4060,SL1344_RS21120,-,OMA02591,OMA00159,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03273,rpoN,SL1344_3292,SL1344_RS17150,-,SALTS03740,SL1344_3767,SL1344_3767,SL1344_RS19565,-,OMA00842,OMA01693,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02228,rcsB,SL1344_2239,SL1344_RS11655,-,SALTS00282,SL1344_0283,SL1344_0283,SL1344_RS01460,-,OMA03395,OMA04074,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS02579,SL1344_2592,SL1344_2592,SL1344_RS13490,-,OMA04467,OMA04685,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02830,SL1344_2846,SL1344_2846,SL1344_RS14840,-,SALTS00986,SL1344_0995,SL1344_0995,SL1344_RS05180,-,OMA03001,OMA03294,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04495,arcA,SL1344_4525,SL1344_RS23585,-,SALTS00986,SL1344_0995,SL1344_0995,SL1344_RS05180,-,OMA03240,OMA03294,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02830,SL1344_2846,SL1344_2846,SL1344_RS14840,-,SALTS02456,SL1344_2468,SL1344_2468,SL1344_RS12855,-,OMA03001,OMA05959,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00489,cueR,SL1344_0492,SL1344_RS02540,-,SALTS02456,SL1344_2468,SL1344_2468,SL1344_RS12855,-,OMA04660,OMA05959,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00489,cueR,SL1344_0492,SL1344_RS02540,-,SALTS04122,SL1344_4153,SL1344_4153,SL1344_RS21650,-,OMA04660,OMA03670,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01263,ihfA,SL1344_1273,SL1344_RS06655,-,SALTS04122,SL1344_4153,SL1344_4153,SL1344_RS21650,-,OMA05341,OMA03670,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS00179,SL1344_0179,SL1344_0179,SL1344_RS00905,-,OMA03453,OMA04482,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00489,cueR,SL1344_0492,SL1344_RS02540,-,SALTS04121,SL1344_4152,SL1344_4152,SL1344_RS21645,-,OMA04660,OMA05271,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01263,ihfA,SL1344_1273,SL1344_RS06655,-,SALTS04121,SL1344_4152,SL1344_4152,SL1344_RS21645,-,OMA05341,OMA05271,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00489,cueR,SL1344_0492,SL1344_RS02540,-,SALTS04123,SL1344_4154,SL1344_4154,SL1344_RS21655,-,OMA04660,OMA05374,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01263,ihfA,SL1344_1273,SL1344_RS06655,-,SALTS04123,SL1344_4154,SL1344_4154,SL1344_RS21655,-,OMA05341,OMA05374,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02840,hilA,SL1344_2856,SL1344_RS14890,-,SALTS03730,uhpA,SL1344_3756,SL1344_RS19510,-,OMA00542,OMA03575,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02840,hilA,SL1344_2856,SL1344_RS14890,-,SALTS00658,asnB,SL1344_0662,SL1344_RS03435,-,OMA00542,OMA00537,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03447,ompR,SL1344_3469,SL1344_RS18070,-,SALTS00831,SL1344_0837,SL1344_0837,SL1344_RS04360,sey:SL1344_0837,OMA03233,OMA03349,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04218,SL1344_4251,SL1344_4251,SL1344_RS22150,-,SALTS04306,SL1344_4339,SL1344_4339,SL1344_RS22615,-,OMA02510,OMA05460,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS02053,SL1344_2065,SL1344_2065,SL1344_RS10740,sey:SL1344_2065,OMA03453,OMA01147,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS02149,sanA,SL1344_2161,SL1344_RS11220,-,OMA05327,OMA03226,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04411,hypT,SL1344_4442,SL1344_RS23145,-,SALTS02091,mdtA,SL1344_2103,SL1344_RS10930,-,OMA02349,OMA01335,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00116,leuO,SL1344_0115,SL1344_RS00585,-,SALTS02571,SL1344_2584,SL1344_2584,SL1344_RS13450,-,OMA01895,OMA05673,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00346,golS,SL1344_0349,SL1344_RS01810,-,SALTS02710,SALTS_Chromosome.2721,SALTS_Chromosome.2721,SALTS_Chromosome.2721,-,OMA04412,OMA01253,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS00289,SALTS_Chromosome.290,SALTS_Chromosome.290,SALTS_Chromosome.290,-,OMA04467,OMA04303,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS02710,SALTS_Chromosome.2721,SALTS_Chromosome.2721,SALTS_Chromosome.2721,-,OMA04467,OMA01253,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01506,mcbR,SL1344_1519,SL1344_RS07915,-,SALTS03082,SL1344_3097,SL1344_3097,SL1344_RS16155,-,OMA03508,OMA01373,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
